text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
so yeah and that was a cool little move cause i was just trying to chill out at that point,0.05133759,0.0220294718521311,0.459375,0.0,0.0006344827124848,0.0005051379557698,0.0005577846313826,False
i just like damn,0.58919406,0.0023575097491957,0.5,0.375,0.8763571381568909,0.95466947555542,0.9372695088386536,True
"i, i must be bad as fuck",0.8129004,0.9995624671239388,0.7749999999999999,0.583,0.9795150756835938,0.9783187508583068,0.966113030910492,True
it's early in the school year,0.021102477,0.9985657171041946,0.45,0.0,0.0008695981814526,0.0003881349402945,0.0003816830576397,False
"you know what i'm saying, god damn, it ain't take too long for me to start getting in shit up there",0.8393344,0.9994954707404918,0.5625,0.239,0.966355323791504,0.9788359999656676,0.9725643992424012,True
i found out these niggas didn't have cameras in the school,0.7007861,0.9992461118702513,0.5,0.194,0.8419054746627808,0.8019894361495972,0.913825273513794,False
all these bitches love me when i first walked in for,0.8269591,0.0020639535316899,0.3125,0.228,0.950823187828064,0.9889236092567444,0.9617711305618286,True
"like, you know what i'm saying, to take my, like what i guess like placement tests or whatever fuck the had going on",0.5958905,0.9941770367511522,0.7,0.117,0.9666169285774232,0.9361432194709778,0.9416989088058472,True
"they made me take a test, so when i took that shit, i passed the fuck out of it",0.86967754,0.993239296001526,0.65,0.295,0.988455057144165,0.9769414067268372,0.9779841303825378,True
but they was looking at my records like he's bad as hell,0.3983115,0.9914322712161424,0.8499999999999999,0.476,0.5263340473175049,0.5207412838935852,0.5746867060661316,True
he's been bad since like sixth grade,0.2406723,0.999674107894576,0.8499999999999999,0.318,0.0132124414667487,0.0349702946841716,0.0334640890359878,False
"you know what i'm saying, so mm",0.06771983,0.7870668667418688,0.5,0.0,0.0010339085711166,0.0005432128091342,0.0015410132473334,False
"okay, you know what i'm saying? they was just looking at that shit like it's not like violent shit",0.8795294,0.9962979431693044,0.5875,0.196,0.9644427299499512,0.9822392463684082,0.9824212193489076,True
"it's not like you know what i'm saying, too much disrespect or you know what i'm saying, disobedient shit",0.87209356,0.9999361626986906,0.5,0.347,0.9304562211036682,0.9634681344032288,0.9815124273300172,True
it's just mainly like i'm not going to class like i wasn't doing that shit,0.7740273,0.9999726411565816,0.5083333333333333,0.0,0.9446013569831848,0.9535604119300842,0.940256655216217,True
"and it's like a lot of you know what i'm saying like damn, so you think they held your past against you? yeah, for sure, nigga dang, i came in there with eye balls on me like bruh",0.7212062,0.9631620624037932,0.4375,0.058,0.9554347395896912,0.9686656594276428,0.9696375727653505,True
"you, you cause when i went to turn in my test to the principal, he was in the lunch room",0.0813051,0.001982055817405,0.5,0.0,0.015421250835061,0.0009015691466629,0.0354277305305004,False
bruh,,0.2329192452177904,0.5,0.0,0.0019200880778953,0.0021261405199766,0.1218174770474433,False
i walked in all the bitches in there,0.83020335,0.9961202298977322,0.5,0.358,0.9333660006523132,0.989575743675232,0.9612189531326294,True
just start clapping and standing up and shit you,0.9017833,0.0139106009557713,0.6,0.31,0.9900193214416504,0.991078794002533,0.9892923831939696,True
now what i'm saying? they all was looking at me,0.079307266,0.9914989695729726,0.5,0.0,0.0010687806643545,0.0006597419269382,0.0067640813067555,False
i'm looking like,0.019436494,0.9652237509331958,0.5,0.0,0.0011503903660923,0.0004641661071218,0.0004568839212879,False
what the fuck? i asked that nigga i said ay,0.9358428,0.9941429127035336,0.7,0.28,0.995446503162384,0.9940350651741028,0.9910734295845032,True
why is everybody clapping cause i'm clapping too like a dumbass,0.7344555,0.99556458907345,0.5,0.238,0.7406688332557678,0.9913613200187684,0.963987410068512,True
you know what i'm saying? i don't know why these hoes clap,0.5042868,0.9986907392699242,0.5,0.0,0.1620715707540512,0.0381803996860981,0.0783286318182945,False
"he's like boy, they clapping for you",0.16151784,0.0008693436410805,0.5,0.0,0.0013575985794886,0.0065770167857408,0.0285992603749036,False
you know what i'm saying? i was like,0.04406188,0.9990204163133808,0.5,0.0,0.0013265300076454,0.0007067261030897,0.0027027102187275,False
"oh shit, you know what i'm saying like i ju",0.7060645,0.8923467360869999,0.6,0.255,0.9714303612709044,0.9622461795806884,0.9723556041717528,True
i don't know,0.017770508,0.9871424462918784,0.5,0.0,0.0010861124610528,0.0019429659005254,0.0003481701423879,False
bruh,,0.2329192452177904,0.5,0.0,0.0019200880778953,0.0021261405199766,0.1218174770474433,False
that shit,0.89158845,0.99671687918448,0.6,0.783,0.9857445359230042,0.9890016317367554,0.9825913310050964,True
that shit took me to another level,0.8086813,0.9104922952668902,0.6,0.375,0.9697465300559998,0.9796549677848816,0.9582772850990297,True
bruh,,0.2329192452177904,0.5,0.0,0.0019200880778953,0.0021261405199766,0.1218174770474433,False
i got a fucking round of applause,0.6809553,0.0061752605125163,0.6,0.0,0.9902201890945436,0.9721741676330566,0.957391619682312,True
bruh,,0.2329192452177904,0.5,0.0,0.0019200880778953,0.0021261405199766,0.1218174770474433,False
"for what, just being that nigga real deal",0.6955873,0.0110018611762216,0.4,0.0,0.7096875309944153,0.8829993605613708,0.9466111063957214,True
"i, i swear to god, bruh",0.076110736,0.0359929129270535,0.5,0.164,0.0211141314357519,0.011924086138606,0.0051729870028793,False
"i didn't understand it either, bruh",0.04783881,0.9996409077294692,0.5,0.0,0.0008652695687487,0.0004889959236606,0.0022240364924073,False
that's it,0.026894007,0.0020191303285296,0.5,0.0,0.0024011139757931,0.0004883286892436,0.0007734958198852,False
i guess,0.024490505,0.995051148818101,0.5,0.0,0.0008824201067909,0.0004216697416268,0.0004230588092468,False
god,0.03221605,0.0017520686772535,0.5,0.0,0.0068113496527075,0.0035422258079051,0.0008528688922524,False
"damn, so you know what i'm saying instantly when i get there, bruh",0.6430099,0.0001138163649395,0.5,0.184,0.4206055998802185,0.949027955532074,0.9323213696479796,True
i'm trying to fuck all the cheerleaders,0.8831064,0.9991691613978044,0.7,0.327,0.9961133003234864,0.992988646030426,0.9921835064888,True
you know,0.043718524,0.0419034065932428,0.5,0.0,0.0024898352567106,0.000538251013495,0.0007277476252056,False
"okay, yeah, i kind of guess that's what got me into all the shit cause i wasn't ever in class",0.5958905,0.9958503071909351,0.35,0.0,0.8809086680412292,0.9051101803779602,0.9156530499458312,True
i,0.018187003,0.1366338489690514,0.5,0.0,0.0033499409910291,0.0007452693535014,0.0005561164580285,False
"my whole thing was, you know what i'm saying, like they don't got cameras",0.057331093,0.9955178584999428,0.4,0.0,0.0013228668831288,0.0006634411984123,0.0013220034306868,False
they ain't gonna know,0.028439116,0.1838108365458119,0.5,0.0,0.0166556965559721,0.0095630073919892,0.0009165224037133,False
but every time i did some shit they knew,0.7138269,0.9201535135102916,0.6,0.38,0.952299177646637,0.9612008333206176,0.960178792476654,True
every fucking time i did something they knew,0.6757943,0.923269977841721,0.8,0.0,0.983262062072754,0.9602967500686646,0.9284939765930176,True
"mmhm and i got in trouble for dumb shit like uh, uniform violation like we might",0.83020335,0.998994219773768,0.6291666666666667,0.46,0.9366288185119628,0.9852982759475708,0.9530417919158936,True
we might have chapel,0.036851373,0.9083707331901812,0.5,0.0,0.0015185363590717,0.0005584863247349,0.0021988227963447,False
"you know what i'm saying, and we supposed to wear like a blazer with a certain tie with a white shirt and black pants and black shoes",0.13251819,0.9995444961189484,0.5148809523809523,0.0,0.0484933964908123,0.0160051062703132,0.0146010220050811,False
"i come in that bitch with the regular uniform like all the time nigga, and that shit mighta not even be right like i might not even had the right kind of shirt on for that shit like",0.9390311,0.999781635897902,0.4357142857142857,0.218,0.9964481592178344,0.9950129389762878,0.9879215955734252,True
"mmhm, it just be a black shirt like i'm trying",0.105704986,0.9987737694853528,0.5833333333333334,0.0,0.0127621376886963,0.0189101602882146,0.0468804612755775,False
i'm here,0.023632111,0.0006985743896787,0.5,0.0,0.0016168371075764,0.0004622525011654,0.000596911413595,False
fuck,0.9189384,0.9767150612221176,0.7,1.0,0.9924622774124146,0.9846683144569396,0.9810699224472046,True
"you know what i'm saying, but then i seen how they was acting",0.05773066,0.9841290693671852,0.5,0.0,0.0007786003989167,0.0004206949088256,0.0007379140006378,False
i was like man,0.040628307,0.0014783610324238,0.5,0.0,0.001454371609725,0.0032014271710067,0.0037178613711148,False
"fuck it, so i just stopped going to class cause shit they was putting me in iss everyday every fucking day, so you feel like your only issue was just the not coming to class when you was supposed to",0.89158845,0.9778360883410496,0.64,0.193,0.9960771203041076,0.9883617758750916,0.9927714467048644,True
"nah, it was other shit",0.83020335,0.9998230317949696,0.58125,0.625,0.9544870853424072,0.9602873921394348,0.9657402634620668,True
"i, that was the main thing",0.019714156,0.1452895254075141,0.4166666666666667,0.0,0.0008131546783261,0.0004049705457873,0.0004273828526493,False
i was,0.020408317,0.0318394649826175,0.5,0.0,0.0057652350515127,0.0004123224352952,0.0006210994324646,False
"just i, just n i was a asshole too, you know like i was just like, like bruh",0.7569718,0.8724633240994754,0.5,0.0,0.949109673500061,0.9797890782356262,0.949155330657959,True
just i was too well,0.036851373,0.0612158889910457,0.5,0.0,0.0012407870963215,0.0003208808193448,0.0006753718480467,False
"i was too smart for my own good, you know what i'm saying like, but the grades was good",0.16620636,0.8261128239363058,0.2232142857142857,0.0,0.0008475984213873,0.000434717076132,0.0014549166662618,False
my grades was fucked up until like the last two weeks of class like i would just go in bruh,0.61826205,0.998822824666471,0.65,0.167,0.9653598070144652,0.8923696875572205,0.8737581968307495,True
"mmhm, i would be good",0.04680874,0.9904779601866244,0.15,0.0,0.0007106321281753,0.000425901642302,0.0004341395979281,False
"you know what i'm saying, like i would be surviving cause i pass all my tests",0.055732824,0.9382074891108524,0.5,0.0,0.0023572619538754,0.0004282029403839,0.0006631662254221,False
when i,0.01721518,0.9068477575732288,0.5,0.0,0.0014965685550123,0.0013577427016571,0.0011706354562193,False
s,0.0495556,0.1787602092742903,0.5,0.0,0.0025115853641182,0.0020734022837132,0.0005548478220589,False
"i show up and pass the test, they be",0.036679696,0.0114834423862395,0.5,0.0,0.0050035403110086,0.0009707725257612,0.0113748395815491,False
how the fuck did you do this? you ain't been here all week,0.6777893,0.9977606876070102,0.7,0.226,0.994723916053772,0.9721267223358154,0.971921980381012,True
"you know what i'm saying, but other than that, bruh, like i was passing all my tests and shit, bruh, so it was like they couldn't really say s too much",0.5958905,0.971399398880314,0.490625,0.123,0.6337019205093384,0.8774006962776184,0.904392659664154,True
"you know what i'm saying, like i knew the shit",0.8202001,0.9250331629117796,0.6,0.0,0.9574567675590516,0.9478506445884703,0.9580217599868774,True
"you know what i'm saying, like if i did if i was in there, i do some work, but just a little bit, just enough",0.052136723,0.0054723647368946,0.546875,0.0,0.0007121724192984,0.0004550015437416,0.0004797895671799,False
i ain't taking no notes,0.039254878,0.9996721409189054,0.5,0.0,0.0011432600440457,0.0011750225676223,0.0006607574759982,False
so you ended up going from a private school back to a public school,0.03839648,0.9663453741053614,0.5,0.0,0.0042403731495141,0.0010716598480939,0.0008424423867836,False
"yeah, wait, what school? you went back to mission san josé high school",0.10892494,0.9996944631125004,0.46,0.0,0.0020564896985888,0.0007233897340483,0.0008020751993171,False
"yeah, nah, i went to mission san josé high school",0.030327583,0.9991260369463596,0.42,0.121,0.0009281390230171,0.000516319531016,0.0003738702798727,False
after that mission san josé high school moved out here,0.017145762,0.0815064351397223,0.42,0.0,0.0014311771374195,0.000518636079505,0.0003720365930348,False
"okay, i had to move",0.025692256,0.9992363067945598,0.25,0.0,0.0014706131769344,0.0006557041197083,0.0005033495253883,False
i don't know nothing about mission san josé high school bruh,0.034104515,0.9642233053834038,0.42,0.0,0.0007238724501803,0.0006776173831894,0.0119441654533147,False
i don't,0.018325835,0.9947237367769316,0.5,0.0,0.0012363949790596,0.0008526210440322,0.0004738401039503,False
"i didn't either, bruh",0.03427619,0.9966548896481944,0.5,0.0,0.0010601129615679,0.0004698895500041,0.0014590715290978,False
and then i learned it,0.023803791,0.1113814874806469,0.5,0.0,0.0007197185186669,0.0003672235179692,0.0004197039233986,False
i didn't want to bruh,0.07690986,0.99979689486068,0.5,0.234,0.0039994497783482,0.005343425553292,0.012918503023684,False
these niggas is weird out here,0.8269591,0.9961790901545418,0.75,0.506,0.9705323576927184,0.9475241899490356,0.9555696845054626,False
niggas is fucking weird,0.9358428,0.9899214848878152,0.75,0.687,0.9975645542144777,0.988602340221405,0.9946469664573668,True
"bruh on everything man, what's your beef? bruh like okay, i g",0.17380224,0.0899134083665012,0.25,0.0,0.0054432596080005,0.0027222472708672,0.0213360507041215,False
i give you a prime example,0.038053125,0.0062182359506527,0.5,0.0,0.000858019629959,0.0006041350425221,0.000656348420307,False
a real prime example,0.015410362,0.0003474096271538,0.4,0.0,0.0006973485578782,0.0003751412732526,0.0003663132083602,False
"bruh, like my first fucking day in mission san josé high school high school right, you know what i'm saying, i walk in, you know what i'm saying, i had art first class",0.62792164,0.7703973439867915,0.4578571428571428,0.0,0.964835524559021,0.9214658737182616,0.8932830095291138,True
i was like man,0.040628307,0.0014783610324238,0.5,0.0,0.001454371609725,0.0032014271710067,0.0037178613711148,False
"i kind of like this shit already, you know that's right up my alley and shit, this big ass art room",0.9189384,0.8614097553052463,0.4514285714285714,0.371,0.9852317571640016,0.9911332726478576,0.9880256056785583,True
"i could tell that like the school is kind of like big on art, so i'm like cool",0.077709,0.0116025040196339,0.3416666666666667,0.0,0.0006688174325972,0.000492945080623,0.0006012729136273,False
you know what i'm saying? i finna get in here and go in on these fuck boys,0.8795294,0.8257709576042236,0.7,0.179,0.9972827434539796,0.9946029782295228,0.9900833368301392,True
"huh, turn the music down some all over that",0.14508054,0.999502265747354,0.5777777777777778,0.0,0.0215192027390003,0.0006757800001651,0.002041699597612,False
"so you know what i'm saying, i go in there and i, uh, these bitches wanted me to sit by them",0.8457076,0.8797029270684165,0.5,0.163,0.90089750289917,0.9907221794128418,0.9746094942092896,True
it's like some upperclassmen bitches,0.89158845,0.998203406146203,0.5,0.415,0.9524561762809752,0.9885191321372986,0.9892423748970032,True
"they was like juniors, and some shit, it's my sophomore year, but at this point you know what i'm saying like due to the shit that i was in trouble for at my private school, you know what i'm saying, like they had suspended me like on some like indefinite shit, it was like they didn't tell me how long i was suspended",0.8269591,0.9995942367612852,0.5696428571428571,0.204,0.800790548324585,0.9775310158729552,0.9739904999732972,True
"they just said, don't come back to school til we sort shit out",0.7257758,0.9997627708130612,0.55,0.231,0.9074821472167968,0.9137961864471436,0.8598150014877319,True
"i was all okay, cool, you know what i'm saying, and uh, my mom, like she knew they was gonna end up like expelling me, so she just withdrew me from the school",0.19535941,0.999741849344565,0.2875,0.065,0.0160584971308708,0.0036480627022683,0.0035441615618765,False
mm,0.033246122,0.1480034749903513,0.5,0.0,0.0010840946342796,0.0008179078577086,0.0005002457182854,False
"mmhm, i just wasn't in school from like november to like fucking february",0.73034537,0.9999176850484516,0.8,0.0,0.978621542453766,0.9428902864456176,0.9209277033805848,True
"woah, know what i'm saying, like i missed a whole, like i just wasn't in school",0.043718524,0.9869188965266488,0.4,0.109,0.0014562516007572,0.0008775417809374,0.0010472927242517,False
i was at the crib chilling like i like that was the worst shit,0.7663013,0.99998915183115,0.7833333333333333,0.386,0.9555312395095824,0.970314085483551,0.9518473744392396,True
bruh,,0.2329192452177904,0.5,0.0,0.0019200880778953,0.0021261405199766,0.1218174770474433,False
what year was this? this was my freshman year,0.053335425,0.963159618585536,0.5,0.0,0.0011603649472817,0.0004462811048142,0.0004770332889165,False
i look,0.023288755,0.2412977271000073,0.5,0.0,0.0085344603285193,0.0004850141122005,0.0004398880118969,False
i went to two schools my freshman year,0.036851373,0.192926725685871,0.5,0.0,0.000779707042966,0.0005130003555677,0.0003159470506943,False
"mm, and then like the start of sophomore year i got in like some other shit",0.7382047,0.9996145919792097,0.58125,0.167,0.9368661046028136,0.9339606761932372,0.9472801089286804,True
"okay, i did some other shit and you know shit",0.9358428,0.9855932145299896,0.503125,0.447,0.9870761036872864,0.9836786389350892,0.9864150881767272,True
"god damn, god damn, after i left there, you know what i'm saying, that's when we came",0.8129004,0.9400894377876888,0.5,0.239,0.8921996355056763,0.9763652682304382,0.958666741847992,True
we moved out here,0.04406188,0.1176416557762773,0.5,0.0,0.0012961154570803,0.0019357446581125,0.0005372976302169,False
"well, she transferred me out here like she enrolled me and shit, but we still stayed on the east side for like two weeks and then we finally moved out here, but at this point mary was at school with your ass and it was just me and ma dukes, so then after that, you know what i'm saying, uh, cut through, uh, go out out",0.8129004,0.998925852467884,0.55,0.127,0.9485864639282228,0.9675142765045166,0.9368122220039368,True
we get out of art class,0.07970683,0.0482586751822805,0.5,0.0,0.0090595008805394,0.0010470553534105,0.0007665458833798,False
"you know what i'm saying and i'm i'm i'm leaving and shit, i'm walking to my next class and it's like a big ass commotion",0.9017833,0.0729562899262533,0.5333333333333333,0.225,0.9785247445106506,0.9736112356185912,0.9758650064468384,True
"so you know what i'm saying it, my my second go at the private school shit, you know when i was at mission san josé high school if it's some big ass commotion in the crowd, somebody getting they ass beat right",0.8346757,0.9959786076494492,0.4795238095238095,0.214,0.9726312756538392,0.9832170009613036,0.951155424118042,True
okay so i walk over there like cool,0.062125895,0.0660994127385516,0.2875,0.0,0.0006944162887521,0.0005199834122322,0.0008805315592326,False
let's see what these niggas box,0.7464593,0.8385872942312478,0.5,0.324,0.93797105550766,0.9483014345169068,0.8592929840087891,False
"you know what i'm saying, go over there to see the fight",0.16551583,0.1547822394018009,0.5,0.191,0.0028293570503592,0.0039736754260957,0.0059882779605686,False
"you know what i'm saying, i'm pushing everybody out the way to get to the front",0.15743166,0.9863564010901814,0.5,0.0,0.0086512742564082,0.0007125851698219,0.0133889997377991,False
"you know what i'm saying, i see the shit",0.8635976,0.9822032511723622,0.6,0.0,0.965728998184204,0.958911657333374,0.9730811715126038,True
"mmhm, these niggas was dance battling bruh",0.77806646,0.8933657188923543,0.5,0.474,0.9455777406692504,0.7222010493278503,0.8939300179481506,False
"i swear to god, bruh",0.08850401,0.0133168425272061,0.5,0.19,0.0516310334205627,0.0232180617749691,0.0112508395686745,False
"i said man, these niggas is weird as fuck",0.96751314,0.985389900772038,0.725,0.559,0.9953963160514832,0.9863229990005492,0.9930714964866638,True
i'm finna be late like these niggas tryna dance battle like the fuck out the way like that's cool,0.7816909,0.0030260132532436,0.5583333333333333,0.281,0.9944211840629578,0.9799519181251526,0.9871517419815063,True
that's like some tv stuff right there,0.046122026,0.995444931386822,0.3571428571428571,0.0,0.0006922876345925,0.0005415251944214,0.00061341637047,False
"shit was weird, bruh",0.77806646,0.9519123622930764,0.675,0.726,0.9639000296592712,0.8834463953971863,0.8964194655418396,True
that's a,0.025005542,0.028859943881588,0.5,0.0,0.0048539680428802,0.0006637719343416,0.0012565767392516,False
that's a great day that i know that story right there,0.025692256,0.0059278090126229,0.2285714285714285,0.0,0.0005741663626395,0.0003533912531565,0.0005287572857923,False
"yeah, man, shit was weird",0.8086813,0.805631779174198,0.675,0.558,0.9656896591186525,0.7553815245628357,0.8615846037864685,True
bruh,,0.2329192452177904,0.5,0.0,0.0019200880778953,0.0021261405199766,0.1218174770474433,False
"d, if i'm ever on that side, i'll have to visit again",0.032902762,0.0110333923922745,0.5,0.0,0.0038946820423007,0.0015315564814954,0.0006507458165287,False
"yeah, like you know what i'm saying, i was just like",0.034791227,0.0892972979416791,0.5,0.0,0.0009544056956656,0.0004871558921877,0.0012133226264268,False
"oh, these privileged ass nigga they don't wanna fight",0.8831064,0.0037401148296554,0.5,0.24,0.9915196299552916,0.9927815794944764,0.9954546689987184,True
"you know what i'm saying? i'm going to class, bruh, so i dip, know what i'm saying? i just seen what it was then bruh",0.16965903,0.0159275556899986,0.5,0.0,0.0013982453383505,0.0016689529875293,0.0104700988158583,False
i just i don't know,0.01999182,0.9958268226935348,0.5,0.0,0.0008612546371296,0.0021494585089385,0.0005673310952261,False
it's some,0.026894007,0.0939950616989603,0.5,0.0,0.0013854634016752,0.000383887294447,0.0010025916853919,False
it's some cool people out here and it's an,0.05653196,0.0075690415911045,0.325,0.0,0.0006784406723454,0.000499818183016,0.0019448031671345,False
and it's a lot,0.03616466,0.0069102835574245,0.5,0.0,0.0012583103962242,0.0003649924183264,0.0007337374845519,False
that's just n you know what i'm saying it,0.0729142,0.9474147234089476,0.5,0.0,0.0010968998540192,0.001389565761201,0.0050098276697099,False
"the difference is like on the east side bruh, it might be a fuck nigga and you just know he's a bitch ass nigga like i",0.9320454,0.9972666786870736,0.7,0.293,0.9959204196929932,0.9967838525772096,0.9966517090797424,True
s,0.0495556,0.1787602092742903,0.5,0.0,0.0025115853641182,0.0020734022837132,0.0005548478220589,False
i just don't fuck with him,0.83020335,0.998420756957804,0.7,0.0,0.9904192090034484,0.9722168445587158,0.960887372493744,True
"you know what i'm saying, a, and the nigga you might look, and s think he's a cool nigga from just seeing him, but you just know you know what i'm saying out here",0.68288773,0.1139370657193394,0.325,0.0,0.8403311967849731,0.8295338749885559,0.8252300024032593,True
"bruh, y, you can't tell bruh",0.09118898,0.0087321202656609,0.5,0.0,0.0013281076680868,0.0025477937888354,0.0010892697609961,False
"i swear to god, you can't tell",0.14463188,0.0177299908654841,0.5,0.145,0.0896275341510772,0.0308983996510505,0.0008993264636956,False
like all of these niggas is just like man,0.8202001,0.0034211667444019,0.5,0.179,0.9629049897193908,0.7796850204467773,0.7351986169815063,False
they play like bruh,0.09816993,0.0093050168310531,0.5,0.0,0.0062991119921207,0.0034973309375345,0.3918794095516205,False
it's just hard to,0.04543531,0.9998161175774608,0.6458333333333334,0.318,0.0010861983755603,0.0003989854012615,0.0004992896574549,False
s the bruh,0.073313765,0.1582732635851708,0.5,0.0,0.0049864770844578,0.0023894771002233,0.2141695171594619,False
it's hard to like,0.059328925,0.9997209576787304,0.6458333333333334,0.237,0.0070591610856354,0.0006949244416318,0.0008395294426009,False
put into perspective,0.03427619,0.000405196988143,0.5,0.0,0.0007345294579863,0.0003924166376236,0.0003479793376754,False
bruh,,0.2329192452177904,0.5,0.0,0.0019200880778953,0.0021261405199766,0.1218174770474433,False
how these niggas li you got to live out here? bruh,0.7816909,0.8500156016933872,0.4318181818181818,0.194,0.9538431763648988,0.8814800977706909,0.9555774331092834,False
"do you ever be on the west side of atlanta? yes, i do",0.028782474,0.0007693557111585,0.5,0.0,0.0015759037341922,0.0005610294174402,0.0007057703332975,False
"how can you tell all who to fuck with who not to mess with? shit? it, it it, it, it varies, cause you know you know what i'm saying",0.88651687,0.0278407226549403,0.6291666666666667,0.21,0.9922106266021729,0.9911110997200012,0.956456422805786,True
you might it depend,0.022213135,0.9935727579830156,0.5,0.0,0.0015056258998811,0.0005012996844016,0.0004835979780182,False
bruh,,0.2329192452177904,0.5,0.0,0.0019200880778953,0.0021261405199766,0.1218174770474433,False
some niggas be intimidated,0.6556601,0.8326898243282107,0.5,0.726,0.9647210240364076,0.8565963506698608,0.9132992625236512,False
you can't walk around there intimidated like,0.09387396,0.8556320026941606,0.5,0.279,0.0351736806333065,0.0043071210384368,0.1103450283408165,False
"yeah, you, a fucking sore thumb like niggas",0.9646382,0.8721579064226226,0.8,0.367,0.99788099527359,0.9950047135353088,0.9974766373634338,True
"see you, bruh",0.06971766,0.0008740226589636,0.5,0.0,0.0012940857559442,0.0008550385828129,0.0090749459341168,False
"you know what i'm saying, mmhm, i don't like i",0.09602194,0.9998734877011866,0.5,0.19,0.010786292143166,0.0118840681388974,0.002411221852526,False
i don't walk around like that,0.035306264,0.9998583479490554,0.5,0.297,0.0061670802533626,0.0010665439767763,0.0010437424061819,False
bruh,,0.2329192452177904,0.5,0.0,0.0019200880778953,0.0021261405199766,0.1218174770474433,False
i mind my business,0.065721996,0.9397655126579356,0.5,0.0,0.0528503134846687,0.0012213628506287,0.0011083658318966,False
"you know what i'm saying, everybody out there friendly? yeah, it's just if you a bitch",0.8960455,0.9961167131836544,0.3125,0.171,0.9738267660140992,0.9942587614059448,0.9910486936569214,True
you know what i'm saying,0.04680874,0.0893057022922717,0.5,0.0,0.0014801901997998,0.0004698759294115,0.0014161706203594,False
"yeah, okay, you just gonna know you a bitch and you'll be treated like a bitch",0.95068264,0.9312210001475232,0.25,0.302,0.9965531826019288,0.997517466545105,0.9970500469207764,True
you know what i'm saying like we just be kicking shit,0.83020335,0.9945785382092476,0.6,0.238,0.9745932817459106,0.977500021457672,0.9701303839683532,True
"though, like mmhm, you know what i'm saying",0.039598234,0.9322958927461812,0.5,0.0,0.0019607355352491,0.0004605854628607,0.0021197269670665,False
"if you don't know how to, you know what i'm saying, niggas come up",0.7007861,0.2449971612964754,0.5,0.156,0.9133954048156738,0.9210429787635804,0.922152042388916,False
tryna roast your ass,0.8831064,0.9796615907766724,0.5,0.538,0.9958286881446838,0.9871341586112976,0.9864190220832824,True
maybe once or twice,0.017006932,0.099162396193604,0.5,0.0,0.000710001157131,0.0005014339694753,0.0004053258453495,False
you gotta be able to come back with the shit,0.8742253,0.9106630943209538,0.45,0.0,0.9847128391265868,0.9771245121955872,0.9677281379699708,True
you know what i'm saying,0.043375164,0.0893057022922717,0.5,0.0,0.0014801901997998,0.0004246987227816,0.0008275076979771,False
oh already know,0.02193547,0.0332866822335902,0.5,0.0,0.0009897622512653,0.0004338739963714,0.0005176954437047,False
"other than that, bruh, we just be smoking, jay, you know what i'm saying, chilling, bruh",0.12824467,0.0078530907595357,0.65625,0.068,0.0019453800050541,0.0066382945515215,0.0099724391475319,False
"yeah, kicking shit man, so you say? um, let's see what's um, other than your art art work and your entrepreneurship occupationwise where have you worked at shit? weak ass jobs that was paying good money",0.88651687,0.9995274191938082,0.52,0.285,0.9880439639091492,0.9824641346931458,0.9864705204963684,True
"okay, yeah, but shit, goddamn my first",0.8890526,0.999688830409444,0.4083333333333333,0.599,0.9783440828323364,0.9696093201637268,0.9695485830307008,True
my first first job,0.015410362,0.0021117570010177,0.375,0.0,0.0013200563844293,0.0008121112477965,0.0002653552510309,False
"bruh, like i started, like legit from the bottom like my first job worked at",0.057331093,0.0037999585743002,0.375,0.0,0.0010276624234393,0.000827481271699,0.0021241807844489,False
"uh, it's like a fucking custodian, like service",0.8269591,0.0154414146727444,0.8,0.0,0.9919336438179016,0.9706220626831056,0.9818500876426696,True
"mmhm, we used to clean like chili's and like the hard rock cafe and shit like, but that shit was like the worst bruh",0.8202001,0.9999980330243294,0.6325000000000001,0.357,0.9403378367424012,0.9677093625068665,0.9743555784225464,True
like tgi fridays is the nastiest fucking place on the planet,0.8269591,0.9998246411387,0.8,0.228,0.9974258542060852,0.9800124764442444,0.9822311997413636,True
you not endorsing tgi fridays,0.014022041,0.9919545628620092,0.5,0.0,0.0126894498243927,0.0005241787293925,0.0007174189668148,False
i'm not bruh or any other,0.042001735,0.8578738185107312,0.5625,0.0,0.0014058205997571,0.0012460538418963,0.0033121518790721,False
"none of that shit, bruh",0.83020335,0.9589022189571752,0.6,0.0,0.9623924493789672,0.9837088584899902,0.955902099609375,True
it's all gross,0.34388447,0.9999852774851322,0.5,0.608,0.0773851722478866,0.7879498600959778,0.620704710483551,False
bruh,,0.2329192452177904,0.5,0.0,0.0019200880778953,0.0021261405199766,0.1218174770474433,False
"okay, it's all gross",0.3411882,0.9998871969255574,0.375,0.443,0.0379123538732528,0.6963794231414795,0.4814002811908722,False
i cleaned all the worst shit you could ever clean,0.7593913,0.9999929665718446,0.6388888888888888,0.443,0.9804447889328004,0.983578324317932,0.9683642983436584,True
bruh,,0.2329192452177904,0.5,0.0,0.0019200880778953,0.0021261405199766,0.1218174770474433,False
whatchu mean? women's bathrooms are nastier than nigga's bathrooms,0.7740273,0.999243370025377,0.65625,0.292,0.9428799748420716,0.8542630672454834,0.8643317818641663,False
"oh, damn it, be everywhere",0.6611312,0.0286693558601718,0.5,0.403,0.9113861918449402,0.9791953563690186,0.9567593932151794,True
