text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
i pledged ya,0.0471521,0.0298677744584109,0.5,0.0,0.0558073073625564,0.0009130542166531,0.0018352090846747,False
"yeah, membership intake process and so i got the experience just as if anyone else did and we got respect from other greek organizations",0.11794081,0.0064856806678748,0.53125,0.0,0.000559865438845,0.0006151337875053,0.0003125079674646,False
"that's what most sorority of girls cause, i feel like it was a jealousy thing",0.19716066,0.9721120529815378,0.25,0.129,0.0210479944944381,0.0059171607717871,0.0355858840048313,False
like who are they think? they come in and take over,0.14328592,0.1527536402245189,0.5,0.0,0.007184880785644,0.0048411898314952,0.0015729323495179,False
though we did take over like pro show,0.06652113,0.2417877263276247,0.5,0.0,0.0022538248449563,0.0005354246823117,0.0003425699542276,False
"best pro sho, any body have seen on the campus and they came to us",0.045778666,0.0001646403838541,0.0,0.0,0.000946964661125,0.0004377566801849,0.0004736181581392,False
like where the campus got to vote? like which sorority do you like the most? who's doing the most? i'm talking about,0.019158829,0.8472195058678321,0.25,0.0,0.0007726151961833,0.0012674737954512,0.0015065839979797,False
we adopted floors,0.068918526,0.9919943166282555,0.5,0.0,0.0006974369753152,0.0004345551133155,0.0008883968694135,False
"we did stuff in the you with the youth cause, we work with underprivileged youth like, although we business professional, our goal is like to work with underprivileged youth",0.1539292,0.9412454383377352,0.45,0.0,0.0280575212091207,0.0031559919007122,0.0009035681723617,False
"and so we did other stuff than just parties, as opposed to what i think",0.025520578,0.9987111912602064,0.5625,0.0,0.0006257992354221,0.0004150592721998,0.0005016572540625,False
"uh, divine nine's like, uh, social",0.031357653,0.0858266386829675,0.4833333333333333,0.0,0.0012470030924305,0.0006991502596065,0.0015698702773079,False
"even though they do community stuff, most of it is social and we did social business and community",0.019852988,0.0367009464795361,0.4055555555555555,0.0,0.0006759546231478,0.0004286082694306,0.0004235672531649,False
"mmhm, on campus",0.01999182,0.7971882319440852,0.5,0.0,0.0010484072845429,0.00041760050226,0.0004806143697351,False
it would have had to be the sigmas and it's this other um greek organization that's not divine nine but new zeta epsilon,0.11407687,0.968829051004363,0.4981060606060606,0.082,0.0008134146919474,0.0010850798571482,0.000420065713115,False
they're christian based,0.092262976,0.0234996429711878,0.5,0.0,0.0083911791443824,0.0170388780534267,0.0066119371913373,False
"oh, it",0.03049926,0.0076972359907694,0.5,0.0,0.0015976933063939,0.0005694968276657,0.0010150939924642,False
it wasn't necessarily youth group,0.020130653,0.999420092695755,0.5,0.0,0.0007867597742006,0.0005496743251569,0.000196425782633,False
we would just go out in the community and get youth in the community,0.079307266,0.0256205651933895,0.5,0.0,0.0006274281186051,0.0026908244471997,0.0003710715391207,False
"yeah, right, so we would host",0.0741129,0.0085302436099472,0.3571428571428571,0.0,0.0007670650375075,0.0005167719791643,0.0003798959369305,False
"so we, we might host",0.0729142,0.1273354181821043,0.5,0.0,0.0008401893428526,0.000536500068847,0.0003191342111676,False
"let's say for halloween every year we would do like this, um, this f, uh, halloween feast, and we'll go in the community like walmart pass out papers, like the gammas are having the autumn festivities festival",0.1539292,0.0337518449767128,0.5,0.0,0.0012759178644046,0.0016888444079086,0.0012621021596714,False
come here and then all the youth would start to build up that way like that,0.04783881,0.0222734536098298,0.5,0.0,0.001595149631612,0.0006418823613785,0.000546870927792,False
"mmhm, so we would host it on campus and we'll go in the community to get all the kids to come on the college campus to our event",0.046465382,0.0017348935741788,0.5,0.0,0.0006954395212233,0.0004151694884058,0.0003511170798446,False
"no, not at all",0.014438537,0.9997622788375052,0.5,0.0,0.0009821440326049,0.0004098793724551,0.0005676272558048,False
"mmmm, yeah, mmhm, yes, one mass media and communications, but i feel like i should have went with social work",0.04234509,0.9997564371439436,0.4833333333333333,0.0,0.0005881828255951,0.0004817782901227,0.0005002402467653,False
"mmhm, yeah, my own mentoring program",0.015826859,0.0942734593323051,0.2,0.0,0.0007670669001527,0.0005368108395487,0.0005365764955058,False
work with the kids,0.027752401,0.0009109763454925,0.5,0.0,0.0018580703763291,0.0012106449576094,0.0008620420121587,False
"i feel like it's connected too, cause i feel like with dealing with that, you have to learn how to communicate",0.04406188,0.0072298707012661,0.5,0.0,0.0006545655778609,0.000841665721964,0.0005184480105526,False
"if you know, you have to learn how to be able to talk to people and stuff like that, so i feel like it worked in a sense, but i definitely thought i should have went into social work, but i don't feel like i had to go into social work to be in social work",0.024662184,0.9594088730675692,0.44,0.043,0.0006432486698031,0.0004705002356786,0.0003554690920282,False
"yeah, mmhm, gap, yep, eleven years",0.022213135,0.9961408758975716,0.5,0.0,0.0013080686330795,0.0003635452012531,0.0008913589990697,False
"um, i love my brother to death",0.45353866,0.019256218885158,0.25,0.298,0.5382131934165955,0.7044202089309692,0.0068401773460209,False
"we very close and so, even though that age gap is there, we're still very close, so i'm talking about, even though he's thirteen",0.05613239,2.536367969946513e-05,0.4,0.0,0.0006239655194804,0.0005390815204009,0.0005085924058221,False
"if i'm at home, he will come and lay up under me, lay in my bed",0.2590451,0.0035607208578324,0.5,0.0,0.1860500574111938,0.2840321958065033,0.0333607569336891,False
"he got to kiss on me, he got to hug on me",0.17759849,5.7791039879274846e-05,0.5,0.0,0.075390413403511,0.0962694585323333,0.066493421792984,False
"he got to talk to me about everything that goes on in his life, and then i kind of my mom said, i think i'm his mama and i'm the one that like, got to know what school he going to help register for school",0.030155903,0.0014942217603442,0.2,0.0,0.0020052504260092,0.0011210178490728,0.0009259938378818,False
i got to know about all doctor's appointments,0.01228664,0.0027328992319186,0.5,0.0,0.0006282993708737,0.0004113150644116,0.0004075441975146,False
got to give my decision,0.022773718,0.2250926131963738,0.5,0.0,0.0008904981659725,0.0003979948814958,0.0003842549340333,False
"no, i don't think he should go there",0.039254878,0.9960227604302992,0.5,0.0,0.0011839973740279,0.008615312166512,0.0006298011867329,False
he needs to go here,0.087430015,0.8111566451916872,0.5,0.0,0.027604354545474,0.030806727707386,0.0098293451592326,False
and so it's amazing i love my younger brother,0.054534122,0.0021988909485163,0.3166666666666666,0.0,0.0006060655578039,0.0009169612894766,0.0006643504020757,False
"mmhm, mmhm, it f",0.07730943,0.9970808520789604,0.5,0.0,0.1119823902845382,0.0086781233549118,0.00932636577636,False
it feel like more like sisters,0.068918526,0.7574700209353183,0.25,0.0,0.0010241775307804,0.0014201406156644,0.0015720648225396,False
"mmhm, she'll say that, but i would think she would feel like sisters too",0.082104236,0.84679455246577,0.5,0.0,0.0011364347301423,0.0009444075985811,0.0015294046606868,False
"but it's just weird because when we in public and i call her ma, she be like",0.13017663,0.1773883898247951,0.625,0.101,0.0153050106018781,0.001241818186827,0.0071256277151405,False
"oh, don't call me ma",0.060927194,0.8894316431545455,0.5,0.0,0.0287889186292886,0.0021625123918056,0.0010739583522081,False
"in public, we try and guess my age and we always laugh about it cause we be like that's not your daughter",0.12953265,0.0103993769178116,0.425,0.0,0.0091109629720449,0.0050376933068037,0.0090796090662479,False
"she be like, yes, that's my daughter, but it's more like sisters and my grandma, just like my mother",0.0495556,0.0036182734612397,0.25,0.0,0.0069082989357411,0.0030809857416898,0.0072122905403375,False
"but it's weird, but i still have that respect for my mother",0.05613239,0.0072463228178279,0.75,0.127,0.0017141478601843,0.0015677118208259,0.0032918027136474,False
like still gonna call her ma? she named me after her,0.10828095,0.0143652013414197,0.5,0.0,0.0183330364525318,0.0006287121213972,0.0015009749913588,False
"it's so weird, but um, so my mom mary",0.13146462,0.237488031234224,0.75,0.158,0.0353865697979927,0.0019659465178847,0.0010985855478793,False
"now i'm mary and then i'm mary, and she's mary",0.026722329,0.0070468409045159,0.5,0.0,0.0150628900155425,0.0007499940693378,0.0005310597480274,False
"but yeah, we have that mother daughter relationship, but it's more like sisters cause she's so young",0.07970683,0.0428882835119331,0.35,0.0,0.0060153594240546,0.0029292723629623,0.002178200520575,False
so like a lot of stuff like you can't really get away on her cause l,0.06851897,0.9934269621697288,0.4,0.0,0.0217238869518041,0.0018398540560156,0.0012961803004145,False
she,0.030155903,0.076504309113334,0.5,0.0,0.0095353480428457,0.0029359173495322,0.0046348455362021,False
"i think i have a good, mm, a little bit youn youn",0.22952124,0.0062966601547679,0.371875,0.0,0.0302672162652015,0.059444323182106,0.0056084035895764,False
"yep, cause my mom about to be forty next year, so dom older",0.20302857,0.0049292269883619,0.4583333333333333,0.0,0.1255677491426468,0.0012031095102429,0.0039430311881005,False
"yep, by two years",0.016798683,0.0114454871337593,0.5,0.0,0.0018510214285925,0.000388159736758,0.0005119269480928,False
"yep, mmhm, but that probably is why then grown up with mmhm, yep, huh, uhhuh, the real big sister, but mary, like a little",0.15334547,0.151856970067341,0.546875,0.0,0.0431845150887966,0.0022488655522465,0.0018117799190804,False
"yep, mmhm, i think so, too",0.0224908,0.9744849131408718,0.5,0.0,0.001069268444553,0.0004240098060108,0.0006224322132766,False
"mmhm, mmhm, she's like the mama",0.14911842,0.0109899244496156,0.5,0.0,0.1856256425380706,0.0097298035398125,0.0163351017981767,False
"yep, mmhm, one younger brother",0.044405237,0.005008834965421,0.5,0.0,0.0010459980694577,0.0014264548663049,0.0011094264918938,False
"yeah, mmhm, um, like my uncles, i don't have no aunts at all",0.0801064,0.871059934166498,0.5,0.0,0.0014572205254808,0.0265380684286355,0.0011480253888294,False
two uncles,0.033932835,0.0095730157152882,0.5,0.0,0.0011513162171468,0.0018701961962506,0.0107574621215462,False
"yep, mmhm, my mom is the baby, so when i came, i became the baby so that's what i was telling you, so it became not about her and more so about me",0.0717155,0.9993725544241678,0.25,0.0,0.0373547598719596,0.0013122214004397,0.0012128142407163,False
"yeah, u",0.022945397,0.0351873517558491,0.5,0.0,0.001818073913455,0.0019604687113314,0.0016407679067924,False
u,,0.8028490416373861,0.5,0.0,0.0550489127635955,0.0043669161386787,0.0015643649967387,False
"so, um, i think it's three and five, three years, and then five years",0.020685982,0.8266936127697514,0.5,0.0,0.0007100397488102,0.0003554851864464,0.0006919825682416,False
"uhhuh, but my grandma say all the time like i was like the godsend like i'm the one that kind of got my uncles off the streets and stuff and stuff like that",0.06492286,0.9654475747642892,0.2,0.0,0.0083358846604824,0.0022438403684645,0.0038555355276912,False
"yep, we don't do sunday dinner, but we're very close",0.04406188,0.0004884073081493,0.4,0.0,0.0007571554742753,0.0004845628282055,0.0004458514158613,False
"um, the boys are like mama's boys",0.15918289,0.016785212313074,0.5,0.0,0.1204043701291084,0.0152039565145969,0.0193132646381855,False
"and so our family is small, so it's just my uncles, my mom, and that's kind of it",0.0358213,0.0956880433110313,0.4125,0.0,0.0015884996391832,0.0009381821146234,0.0039968462660908,False
"it was my grandparents we got with the family, but we also did stuff just in our immediate family, but we get together like we have to see each other like at least once out the week, so we don't go like weeks without seeing each other, not sunday dinner almost",0.020824814,9.769934436527227e-05,0.5916666666666667,0.047,0.0006887413328513,0.0003776256926357,0.0002929061301983,False
"but if it's like a gathering at the house fight parties football season, we like dallas and redskins",0.10031791,0.1937793176270063,0.5,0.124,0.000578582577873,0.0004844372160732,0.00051930709742,False
oh no,0.024318827,0.996898358764272,0.5,0.688,0.0020685361232608,0.0008897111401893,0.0005432210746221,False
"mmhm, yep, everybody redskin",0.18647896,0.1138373208753456,0.5,0.0,0.0098355524241924,0.0005726090748794,0.001846783212386,False
"well they did, but you know i was out of the country during pacquiao mayweather fight night",0.043718524,0.1692868549913426,0.5,0.17,0.0008815061883069,0.0006432360969483,0.0004890791024081,False
i was on a cruise,0.046465382,0.0072643843805751,0.5,0.0,0.0054283821955323,0.0004905409296043,0.0006910569500178,False
that's my twenty fifth birthday,0.031529333,0.0012615673728777,0.5,0.0,0.0020958818495273,0.0005925012519583,0.000835879240185,False
"mmhm, and so they did",0.034962907,0.9998578024490644,0.5,0.0,0.0081973448395729,0.0004209949984215,0.000691577384714,False
it was amazing,0.028267438,0.0078831866343005,0.1999999999999999,0.0,0.0006152613204903,0.0003516572760418,0.0004384871863294,False
it was a,0.020130653,0.8970958556939553,0.5,0.0,0.0033987129572778,0.0008713424322195,0.0016983301611617,False
"it was a week long, but i stayed in miami a extra two days, so i was gone like a total of nine days",0.027065687,0.7948554291120322,0.5083333333333333,0.0,0.0008275510044768,0.000394312053686,0.000565557857044,False
"and so, even though i've traveled like my grandparents made sure i traveled since the age of three",0.020408317,0.9895870620078484,0.25,0.0,0.0006537364097312,0.0005020968965254,0.0011922965059056,False
"um, this was my first trip without any older people",0.07730943,0.0434559113378747,0.3958333333333333,0.0,0.000827228941489,0.0009311279281973,0.0055605378001928,False
"essentially, it was just like me and my boyfriend",0.02929751,0.0139456425645344,0.5,0.0,0.0022376880515366,0.0024081098381429,0.0006737097282893,False
"and so that was, it was a different experience",0.02124131,0.9139453266362092,0.5,0.0,0.0007571630412712,0.0003348648606333,0.0004305281327106,False
it was great,0.02637897,0.0146971049103189,0.0999999999999999,0.0,0.0006623113295063,0.0003150461998302,0.0006280691595748,False
"no, wasn't ratchet",0.064523295,0.9999660824118708,0.5,0.0,0.0050684818997979,0.0449816472828388,0.0035717391874641,False
"what about borderline ratchet? maybe this is maybe just a little bit, but no, not really",0.14822112,0.9995257796619292,0.571875,0.0,0.000762679381296,0.0013189322780817,0.0014126180903986,False
i had a good time,0.02637897,0.0018346494331143,0.15,0.0,0.0006441581645049,0.0003321444964967,0.0007417546585202,False
it was amazing,0.028267438,0.0078831866343005,0.1999999999999999,0.0,0.0006152613204903,0.0003516572760418,0.0004384871863294,False
"so you know, cruises all you can eat",0.07970683,0.0042222926537067,0.5,0.0,0.0165946707129478,0.0009862830629572,0.0029264451004564,False
"so i thought i put on a extra pound, so um, we did that, but then we, also, when we went to antigua, we were kind of adventurous",0.15246986,0.0964035613586754,0.3166666666666666,0.0,0.0006784322322346,0.0025906700175255,0.0005687138764187,False
"we kind of like um, met up with a local",0.045091953,0.9947898948477276,0.35,0.0,0.0007110828883014,0.0004113505419809,0.0007154495106078,False
"he was our taxi driver, but he took us to his neighborhood to really show us",0.03427619,0.0007246978518125,0.4,0.0,0.0008313285070471,0.0009996212320402,0.000983418431133,False
"no, yeah, and we had a great time he cooked for",0.052935857,0.0068704277198612,0.0999999999999999,0.0,0.00057335809106,0.0008072509081102,0.009855369105935,False
they cooked for us and it was t,0.061726328,0.9971424879069491,0.5,0.0,0.0010987740242853,0.0014934202190488,0.007514598313719,False
it was the weirdest most funnest thing ever,0.09978092,0.0165526771438434,0.25,0.157,0.029536822810769,0.000606347573921,0.0427872315049171,False
i felt like,0.019714156,0.9998222456101908,0.5,0.0,0.0015798219246789,0.000377860473236,0.0005179234431125,False
"once going into his um neighborhood, it felt like home, essentially because even in like here, dc, people always take you to the monument",0.09494796,0.0004300499816493,0.5,0.0,0.0005889463354833,0.0006265935953706,0.0009500137530267,False
"they take you to the capitol, but you don't get to see like the neighborhood stuff, but in antigua, it's all",0.085282035,0.0983402914063263,0.5,0.0,0.0007422064663842,0.0008349856361746,0.0012842873111367,False
"oh, this stuff is nice and you just think the whole place is just beautiful, but then once he took us there, i'm just like",0.06132676,0.0034334255863912,0.225,0.0,0.0006401522550731,0.0003901273303199,0.0005994078819639,False
"oh, so it is this type of parts in antigua, but it was fun",0.0813051,0.036461764893651,0.35,0.0,0.0007893163128755,0.0006532272673211,0.0005808183923363,False
the fact that he like opened his home to us,0.021380141,0.0026260200833848,0.5,0.0,0.0023721603211015,0.0005298745236359,0.0007883358048275,False
it was aw,0.02517722,0.9439075219374966,0.5,0.0,0.0018988449592143,0.062096606940031,0.0010115350596606,False
that's nice,0.029125832,0.008525534489627,0.2,0.0,0.0006655214820057,0.0003468474606052,0.0007520803483203,False
food was great,0.02124131,0.0100625555966792,0.0999999999999999,0.0,0.0009112625848501,0.0003584130608942,0.0004867694515269,False
"my boyfriend didn't want to share cause they kind of made us like one whole bowl and he kind of like took over, but it was good",0.19338597,0.0356203523888383,0.2375,0.08,0.0017371021676808,0.0014445356791839,0.0093180118128657,False
"it was like rice and fish, and like you know, they make their juice theirself, like from the fruit",0.060927194,0.9797187427220992,0.5,0.0,0.0011483113048598,0.0005009994492866,0.0026044249534606,False
"yes, and it was delicious",0.06412373,0.0004876323896156,0.0,0.0,0.0006816097884438,0.0003680948866531,0.0009378180257044,False
"yes, right there right",0.018325835,0.000483936624301,0.3571428571428571,0.0,0.0006952456897124,0.0004020620544906,0.0004933521267957,False
they did it right there,0.02792408,0.0604628099607074,0.3571428571428571,0.0,0.0007790007512085,0.0003493748081382,0.0005237976438365,False
"yep, but we shouldn't",0.018187003,0.9926002135079388,0.5,0.0,0.0014468672452494,0.0008538690744899,0.0004075919569004,False
it was dangerous,0.111500904,0.9993442698976877,0.8,0.608,0.0037048938684165,0.0007330288062803,0.0011363865341991,False
i will admit,0.034104515,0.0168695294104533,0.5,0.0,0.0012736765202134,0.0004164688580203,0.0005332207074388,False
in a sense that you did,0.022074303,0.0206181084035921,0.5,0.0,0.0012125837383791,0.0003855827089864,0.0014223548350855,False
i didn't,0.018464668,0.9992083313041396,0.5,0.0,0.0011523541761562,0.0004931095754727,0.0004080159123986,False
we didn't know who he was,0.0168681,0.9971479123366852,0.5,0.0,0.0008931128541007,0.0005776530597358,0.0005121768335811,False
"we just kind of like went to his neighborhood, but it didn't happen",0.031529333,0.999441253932637,0.2,0.0,0.0006656540790572,0.0004760986485052,0.0003674732288345,False
"thank god, but we had a great time and i felt like that was our best experience like we, if you talk about like that was our best experience from the trip",0.027409043,0.0083447400348009,0.0333333333333333,0.0,0.0005153540987521,0.0004174205823801,0.0003871083899866,False
"the the, they're kids",0.050585672,6.518257050849617e-05,0.5,0.0,0.0292716976255178,0.0014207561034709,0.0034146525431424,False
"and so, even though i should know better, i, i just don't want to put them out there like that, but for me, yeah, but i think, but they went to somebody who stole something from them",0.17661177,0.9995682809630472,0.25,0.027,0.0016796658746898,0.0147147811949253,0.0008530822233296,False
that's kind of different than us being in our taxi cab,0.0358213,0.8987230057873896,0.35,0.0,0.0009838640689849,0.0007605811115354,0.000896263110917,False
"and like, oh, y'all want to go see da da da da",0.089577995,0.0002926509647109,0.5,0.0,0.010143325664103,0.0215614382177591,0.0031678876839578,False
da,,0.9336045329634548,0.5,0.0,0.0026051581371575,0.0008479142561554,0.0007142400136217,False
"yeah, we did",0.022074303,0.0048430322037663,0.5,0.0,0.0009531833347864,0.0003805070300586,0.0005586643819697,False
mm,0.033246122,0.147949234729202,0.5,0.0,0.0010840946342796,0.0008179078577086,0.0005002457182854,False
"yeah, i d uhhuh all the time",0.06252546,0.7621696634057896,0.5,0.0,0.0021984744817018,0.0010009177494794,0.0021286273840814,False
"yeah, right, i talked to cause i told 'em that i told 'em not to go",0.03839648,0.8178682742212561,0.3571428571428571,0.0,0.0025031035766005,0.0022580395452678,0.0005076329107396,False
i told 'em to go to the police station,0.0471521,0.9906994277584285,0.5,0.0,0.0054147653281688,0.0011779452906921,0.0029081103857606,False
"mmhm, yep, which was probably all rhonice",0.03839648,0.0808764292850774,0.5,0.0,0.0028179513756185,0.0014597149565815,0.0008982276776805,False
"yes, yes, yes, n, n",0.053335425,0.000803113646512,0.5,0.0,0.0018603596836328,0.003806761233136,0.0004187098820693,False
no,0.015410362,0.953091826594453,0.5,1.0,0.0012503124307841,0.0009229910792782,0.0005184102337807,False
"rhonice is off the chain, off the chain, off the chain",0.08796701,0.9871360840994048,0.5,0.0,0.0891345590353012,0.0031773478258401,0.0082016177475452,False
"i really don't know, cause i feel like she gonna get more freedom",0.044405237,0.1721425788108541,0.325,0.0,0.000848144176416,0.0011615781113505,0.0003583871002774,False
"no, so i feel like she's gonna do more",0.04234509,0.7715203967201394,0.25,0.0,0.0010314411483705,0.0008163276943378,0.0003716956998687,False
she do a lot now under scope and had a lot of things that even like somethings that we know that her mom don't know,0.15976663,0.0437521388496644,0.5,0.0,0.0186560563743114,0.0017929623136296,0.0018744361586868,False
and so i feel like now when she get away she might you don't want it,0.0801064,0.0336515526357155,0.5,0.068,0.0112387146800756,0.0419536530971527,0.0014851578744128,False
c calms you down,0.11343288,0.0130532046547329,0.5777777777777778,0.0,0.0028207104187458,0.0056652729399502,0.0176597349345684,False
"yeah, but i think i was that way around when i went to school, but i think she'll do",0.032731086,0.0192093363138687,0.5,0.0,0.0006475069094449,0.0005740711349062,0.0004335762932896,False
i think she'll do fine,0.0224908,0.0045621838444149,0.2916666666666666,0.0,0.0008460584795102,0.0004484096425585,0.0021357100922614,False
i know she's nervous,0.09602194,0.0106940843970928,0.5,0.412,0.0017260316526517,0.0005128788761794,0.0049825273454189,False
it's funny cause we just had this conversation over dinner last night,0.027752401,0.0771462397048347,0.4375,0.0,0.0006327263545244,0.0004620106192305,0.0006473411340266,False
she's kind of nervous,0.1256687,0.7832240807484186,0.2,0.444,0.0017232265090569,0.0005456138169392,0.0800172612071037,False
"um to make that transition, she just like hope she do well and mmhm, mmhm, so she should be fine, but i'm tryna get her to get out of just dc",0.09816993,0.8384245381649464,0.2916666666666666,0.0,0.001503552077338,0.0004778112925123,0.0004258275148458,False
"so like she, nothing wrong with her being in a group chat",0.059328925,0.0020231632687184,0.75,0.0,0.0100549701601266,0.0009813425131142,0.0032121469266712,False
"but they have, like the dmv linkedin group chat",0.043031808,0.9107045577191216,0.5,0.0,0.0007168769952841,0.0003787043096963,0.0004697256954386,False
"i'm like, get to know all the other people too",0.032902762,0.0008494001266216,0.5625,0.0,0.0008584624738432,0.0006273234612308,0.0004942255327478,False
dmv,0.023460433,0.8207604192118518,0.5,0.0,0.0015833246288821,0.0010350499069318,0.0004322780005168,False
"they've met everybody from dc and northern virginia, so like she want to room with somebody from dc",0.12953265,0.0027833583502866,0.5,0.0,0.000642969738692,0.000501413422171,0.0005819851648993,False
"no, get to know other people",0.030842619,0.962274164150516,0.5625,0.0,0.0018080418230965,0.0006273742765188,0.0004654539225157,False
the world's bigger than dc,0.050585672,0.882242962353802,0.5,0.0,0.0062695071101188,0.0014383948873728,0.0004744997422676,False
"yeah, so that's what? oh so crazy, mmhm, right",0.30053464,0.8472241851835934,0.5785714285714285,0.253,0.0767282098531723,0.168146327137947,0.1971077024936676,False
"yes, so it's crazy because i've never been into the touristy stuff like i probably never been",0.16620636,0.0022951596740501,0.8,0.122,0.0011840312508866,0.0015082763275131,0.0014686511131003,False
"i've probably been outside the white house, but that was in my most recent years",0.029812546,0.0164848717721439,0.4375,0.0,0.0006074263365007,0.0025510399136692,0.0013643035199493,False
"um, don't go to the monument",0.03444787,0.9998601868137836,0.5,0.0,0.0141455959528684,0.0032993019558489,0.0037950093392282,False
don't hang out at all the museums and stuff like that,0.042001735,0.9909494880083444,0.5,0.0,0.0198208913207054,0.0018753668991848,0.0039215493015944,False
"no, probably just on field trips, but um, when i wen a went away to school, and like all of my friends was from like dc",0.079307266,0.7550777878126417,0.5,0.0,0.0007953471504151,0.001481064944528,0.0012336774962022,False
"my boyfriend was from ohio, some of my friends from dc, but all my sorority sisters from different places, so we would alternate like where we would go",0.13476147,0.0089959398441471,0.5,0.0,0.0007362843025475,0.0022104354575276,0.0007589447777718,False
"so when i would bring them here, they got to know dc outside of the monuminutes and they fell in love with it, so it became, oh, i'm going to dc",0.10300289,0.0254181624332966,0.375,0.0,0.0007069740095175,0.0013884882209822,0.001388500793837,False
"spring break, or i'm going to dc for christmas",0.057331093,0.0124697208034093,0.5,0.0,0.0006283314432948,0.0030852302443236,0.0007855065050534,False
"i'm going to dc for thanksgiving, and so if they came here th towards my freshman year, it was going to the go go and stuff like that, so i took a few of them to the go go",0.089041,0.851779454370323,0.6,0.0,0.0006324460264295,0.0012523577315732,0.0004921565414406,False
"i had to make sure they all had mumbo sauce, and then dc and chicago had this thing like what's better, mumbo sauce or mild sauce",0.07011723,0.9999380065173034,0.2777777777777778,0.0,0.0010693325893953,0.0006215296452865,0.0006490381783805,False
"i would like take my mumbo sauce up to ohio and stuff like that, but coming here was go go mumbo sauce",0.089577995,0.9873197099873348,0.5,0.0,0.0116169294342398,0.0019646110013127,0.0014275684952735,False
i let them get the experience of the train and those things,0.070516795,0.0020642637555639,0.5,0.0,0.000655215641018,0.0004954859032295,0.0007100448128767,False
"i mean, i don't know",0.017770508,0.983698783920345,0.65625,0.0,0.0008606098708696,0.0034285478759557,0.000498455367051,False
i'm not gonna say i'm not a history person,0.058929358,0.941783678868514,0.5,0.0,0.0024048129562288,0.0010667715687304,0.0006208621198311,False
that type of stuff,0.032559406,0.0520663590160609,0.5,0.0,0.001298097660765,0.0004503945820033,0.0008122276631183,False
it? it is,0.020269485,0.791743684130807,0.5,0.0,0.0014617646811529,0.0005480180843733,0.0009538888116367,False
"mmhm, not at all",0.02262963,0.9999855149843314,0.5,0.0,0.0017945520812645,0.0005741745699197,0.0005831581074744,False
"would i do it now? i will, but if i do it now, i want to do it more like a a romance like",0.1580154,0.9470920496517724,0.25,0.0,0.0009540197788737,0.0019940168131142,0.0041835308074951,False
"oh, let's go visit the monument",0.0224908,0.0485552925535038,0.5,0.0,0.0011730744736269,0.0006620935746468,0.0006582675268873,False
eat,0.059328925,0.0113570570072395,0.5,0.0,0.0303421448916196,0.0029220196884125,0.0006714864284731,False
let's uhhuh,0.029640866,0.9739138279860876,0.5,0.0,0.0038798446767032,0.0014622401213273,0.0015741295646876,False
probably is,0.018464668,0.0477780492641939,0.5,0.0,0.0009503858163952,0.0004880727210547,0.0006530124810524,False
"mmhm, oh, oh, mmhm, dang, okay, my life together",0.092262976,0.0138380183020259,0.25,0.0,0.0071097156032919,0.0012021518778055,0.0006746674189344,False
"okay, nam, mmhm, uhhuh, i'm'a try",0.021796638,0.9963253661177124,0.25,0.0,0.0027163673657923,0.0008443410042673,0.0006491891108453,False
it really,0.020130653,0.0073806221606314,0.4,0.0,0.0011557234684005,0.0003804347070399,0.0004048684204462,False
"probably not mmhm, but i feel like",0.021102477,0.9999172625442472,0.5,0.0,0.0010150886373594,0.000461897929199,0.0005823516403324,False
"yeah, so that touristy stuff it just really, but it's crazy because when i go out of town on a vacation, i want to see the the touristy stuff, but i've also notice that it's way more to likethen just the touristy stuff",0.15071863,0.1320751179798565,0.4833333333333333,0.075,0.000883305852767,0.0005498789832927,0.0007777013233862,False
"so when you say like letting 'em know there's stuff outside of that cause, i think that sometimes people just see that",0.027580723,0.9039633327624766,0.5,0.0,0.0006331329932436,0.0004776459827553,0.0003780070983339,False
"so what i'm referencing is to when i went to egypt, you know, when you think of africa like you think like poverty",0.1689685,0.0096317306964961,0.5,0.117,0.0321115627884864,0.0736228302121162,0.1456765532493591,False
"and when i went, it was just the complete opposite from like they had mcdonalds delivered on motorcycles",0.02929751,0.9990835694202124,0.475,0.0,0.0044458843767642,0.0004234586667735,0.0012424025917425,False
that's better than our mcdonalds,0.070516795,0.0036259034283409,0.25,0.0,0.0221656113862991,0.0004985156701877,0.0007036015158519,False
but you don't see that stuff,0.022074303,0.9972198307375252,0.5,0.0,0.0007688686018809,0.0004629037284757,0.0007046127575449,False
you just see like,0.027752401,0.0017831769597406,0.5,0.0,0.0010544946417212,0.0004894650774076,0.000832331192214,False
oh kids just gonna be begging you for stuff,0.2712817,0.9801323703917456,0.5,0.0,0.0013235133374109,0.0571170523762702,0.0299788564443588,False
and it wasn't like that at,0.024147147,0.9996664571803564,0.5,0.297,0.0008296508458442,0.0004434086149558,0.0006080194143578,False
"like for me, it was some parts, but it's not all bad",0.05653196,0.223881594355541,0.8499999999999999,0.0,0.000838685198687,0.0003983712231274,0.0006294645136222,False
"i did ride the camel climbed the pyramids, did the cruise down the nile",0.101391904,0.0017218391773417,0.5777777777777778,0.0,0.0009277128265239,0.0005749149713665,0.0006249264115467,False
that was my sweet sixteen gift,0.08796701,0.0069638352077321,0.325,0.0,0.0021291521843522,0.0004047219699714,0.0007931280415505,False
